web-scraper-order,web-scraper-start-url,title_link,title_link-href,pagintion,pagintion-href,date,add,add-href,title_text
"1543754044-630","https://timesofindia.indiatimes.com/topic/HIV/news","Extra marital affairs spike HIV cases
23 Nov 2017","https://timesofindia.indiatimes.com/city/trichy/extra-marital-affairs-spike-hiv-cases/articleshow/61760272.cms","18","https://timesofindia.indiatimes.com/topic/HIV/news/18","","","","2,618 booked for violating helmet rule"
"1543754854-1082","https://timesofindia.indiatimes.com/topic/HIV/news","In news over HIV, village bans media
16 Feb 2018People of Prem Ganj, one of the three localities in Bangarmau town of Unnao district from where several HIV positive cases were reported, have barred media from entering the village saying that “irresponsible” reporting has brought “infamy” to the locality.","https://timesofindia.indiatimes.com/city/kanpur/in-news-over-hiv-village-bans-media/articleshow/62940695.cms","14","https://timesofindia.indiatimes.com/topic/HIV/news/14","","","","Four minor boys escape from government juvenile home in Kanpur"
"1543754603-911","https://timesofindia.indiatimes.com/topic/HIV/news","Condoms distributed on eve of Valentine's Day to fight HIV/AIDS
13 Feb 2018","https://timesofindia.indiatimes.com/city/mumbai/condoms-distributed-on-eve-of-valentines-day-to-fight-hiv/aids/articleshow/62904014.cms","15","https://timesofindia.indiatimes.com/topic/HIV/news/15","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755568-1679","https://timesofindia.indiatimes.com/topic/HIV/news","Shiv Sena says quotas should go beyond 50 per cent limit
06 Aug 2018Participating in the debate on SC/ST (Protection of Atrocities) Bill, 2018, Shiv Sena MP Arwind Sawant said the government had brought a legilstation to restore ""dilution"" of the SC/ST Act following Supreme Court verdict.","https://timesofindia.indiatimes.com/india/shiv-sena-says-quotas-should-go-beyond-50-per-cent-limit/articleshow/65296321.cms","9","https://timesofindia.indiatimes.com/topic/HIV/news/9","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543754382-773","https://timesofindia.indiatimes.com/topic/HIV/news","High court: Government can jail a prisoner, but can’t deny conjugal rights
25 Jan 2018","https://timesofindia.indiatimes.com/city/madurai/hc-wants-panel-to-study-prisoners-conjugal-rights/articleshow/62641698.cms","16","https://timesofindia.indiatimes.com/topic/HIV/news/16","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543756423-1868","https://timesofindia.indiatimes.com/topic/HIV/news","Homosexuality is a genetic disorder: Subramanian Swamy
06 Sep 2018","https://timesofindia.indiatimes.com/india/homosexuality-is-a-genetic-disorder-subramanian-swamy/articleshow/65707670.cms","8","https://timesofindia.indiatimes.com/topic/HIV/news/8","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755683-1779","https://timesofindia.indiatimes.com/topic/HIV/news","NGO organises Diwali celebrations for children suffering from HIV
20 Oct 2018","https://timesofindia.indiatimes.com/city/madurai/ngo-organises-diwali-celebrations-for-children-suffering-from-hiv/articleshow/66298422.cms","9","https://timesofindia.indiatimes.com/topic/HIV/news/9","","","","NGO organises Diwali celebrations for children suffering from HIV"
"1543755618-1719","https://timesofindia.indiatimes.com/topic/HIV/news","Mettur dam full again, excess water released in Kollidam
12 Aug 2018","https://timesofindia.indiatimes.com/city/trichy/mettur-dam-full-again-excess-water-released-in-kollidam/articleshow/65370514.cms","9","https://timesofindia.indiatimes.com/topic/HIV/news/9","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543754816-1016","https://timesofindia.indiatimes.com/topic/HIV/news","NHRC notice to UP over HIV spreading among jail inmates
08 Mar 2018Taking suo motu cognizance of media reports that several prisoners have been detected with HIV over the past few months at district jails in the state, the National Human Rights Commission (NHRC) on Wednesday issued notice to the chief secretary and inspector general (prisons) of Uttar Pradesh seeking detailed reports in the matter within six weeks.","https://timesofindia.indiatimes.com/city/bareilly/nhrc-notice-to-up-over-hiv-spreading-among-jail-inmates/articleshow/63222152.cms","15","https://timesofindia.indiatimes.com/topic/HIV/news/15","","","","'Training of IOs will help information seekers in UP’"
"1543754418-812","https://timesofindia.indiatimes.com/topic/HIV/news","Naco mandates viral load test for HIV patients, says it will check mortality
06 Feb 2018","https://timesofindia.indiatimes.com/city/bengaluru/naco-mandates-viral-load-test-for-hiv-patients-says-it-will-check-mortality/articleshow/62795969.cms","16","https://timesofindia.indiatimes.com/topic/HIV/news/16","","","","29 more escalators at Namma Metro stations by September"
"1543756423-1884","https://timesofindia.indiatimes.com/topic/HIV/news","Homosexuality is a genetic disorder: Subramanian Swamy
06 Sep 2018","https://timesofindia.indiatimes.com/india/homosexuality-is-a-genetic-disorder-subramanian-swamy/articleshow/65707670.cms","8","https://timesofindia.indiatimes.com/topic/HIV/news/8","","","","Bharat bandh: Normal life affected in several states"
"1543754952-1103","https://timesofindia.indiatimes.com/topic/HIV/news","‘Challenge is to get HIV+ cases to zero’
02 Dec 2017","https://timesofindia.indiatimes.com/city/goa/challenge-is-to-get-hiv-cases-to-zero/articleshow/61886761.cms","14","https://timesofindia.indiatimes.com/topic/HIV/news/14","","","","‘Will go ahead with razing Quepem market’"
"1543756423-1861","https://timesofindia.indiatimes.com/topic/HIV/news","Homosexuality is a genetic disorder: Subramanian Swamy
06 Sep 2018","https://timesofindia.indiatimes.com/india/homosexuality-is-a-genetic-disorder-subramanian-swamy/articleshow/65707670.cms","8","https://timesofindia.indiatimes.com/topic/HIV/news/8","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755395-1413","https://timesofindia.indiatimes.com/topic/HIV/news","Recurring pain can be first sign of sickle cell disease
19 Jun 2018","https://timesofindia.indiatimes.com/city/hyderabad/recurring-pain-can-be-first-sign-of-sickle-cell-disease/articleshow/64642816.cms","12","https://timesofindia.indiatimes.com/topic/HIV/news/12","","","","Dust bowl Hyderabad can breathe easy, air quality improving"
"1543754964-1140","https://timesofindia.indiatimes.com/topic/HIV/news","23 inmates in Gorakhpur jail found HIV positive
28 Feb 2018","https://timesofindia.indiatimes.com/city/lucknow/23-prisoners-found-hiv-positive-in-gorakhpur/articleshow/63103328.cms","14","https://timesofindia.indiatimes.com/topic/HIV/news/14","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755632-1753","https://timesofindia.indiatimes.com/topic/HIV/news","Congress workers held for protest at Cortalim
17 Aug 2018","https://timesofindia.indiatimes.com/city/goa/congress-workers-held-for-protest-at-cortalim/articleshow/65431580.cms","9","https://timesofindia.indiatimes.com/topic/HIV/news/9","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543754834-1033","https://timesofindia.indiatimes.com/topic/HIV/news","State implements ‘test and treat’facility for HIV positive people
12 Jul 2017","https://timesofindia.indiatimes.com/city/patna/state-implements-test-and-treatfacility-for-hiv-positive-people/articleshow/59567983.cms","14","https://timesofindia.indiatimes.com/topic/HIV/news/14","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543753941-551","https://timesofindia.indiatimes.com/topic/HIV/news","HIV+ patients lose match, win over discrimination
29 Oct 2017","https://timesofindia.indiatimes.com/city/allahabad/hiv-patients-lose-match-win-over-discrimination/articleshow/61325817.cms","19","https://timesofindia.indiatimes.com/topic/HIV/news/19","","","","Hindu and Muslims clean ghats in Allahabad"
"1543753741-505","https://timesofindia.indiatimes.com/topic/HIV/news","Only 44% women in Assam have safe-sex awareness
15 Feb 2017State Third Only To Bihar, Guj","https://timesofindia.indiatimes.com/city/guwahati/only-44-women-in-assam-have-safe-sex-awareness/articleshow/57160386.cms","19","https://timesofindia.indiatimes.com/topic/HIV/news/19","","","","'Less than 50% households in Assam use improved sanitation facilities'"
"1543755016-1177","https://timesofindia.indiatimes.com/topic/HIV/news","Sex trade going online new challenge for KSACS
10 Apr 2018","https://timesofindia.indiatimes.com/city/thiruvananthapuram/sex-trade-going-online-new-challenge-for-ksacs/articleshow/63687674.cms","13","https://timesofindia.indiatimes.com/topic/HIV/news/13","","","","Sex trade going online new challenge for KSACS"
"1543753858-531","https://timesofindia.indiatimes.com/topic/HIV/news","Woman accuses HIV +ve hubby of forcing himself on her, seeks help
01 Dec 2017","https://timesofindia.indiatimes.com/city/chandigarh/woman-accuses-hiv-ve-hubby-of-forcing-himself-on-her-seeks-help/articleshow/61871495.cms","19","https://timesofindia.indiatimes.com/topic/HIV/news/19","","","","MC commissioner visits garbage processing plant"
"1543755485-1581","https://timesofindia.indiatimes.com/topic/HIV/news","The Supreme Court blames prohibition for STDs in gays. But what does the data say?
18 Jul 2018A benchmark statement has been given by the apex court.","https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/the-supreme-court-blames-prohibition-for-stds-in-gays-but-what-does-the-data-say/articleshow/65040384.cms","10","https://timesofindia.indiatimes.com/topic/HIV/news/10","","","","Girls on Instagram are trying ‘Barbie Feet’. Know why it is disturbing!"
"1543753664-422","https://timesofindia.indiatimes.com/topic/HIV/news","Girl contracts HIV after transfusion, probe ordered
16 Sep 2017","https://timesofindia.indiatimes.com/city/thiruvananthapuram/girl-contracts-hiv-after-transfusion-probe-ordered/articleshow/60706554.cms","20","https://timesofindia.indiatimes.com/topic/HIV/news/20","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543754725-953","https://timesofindia.indiatimes.com/topic/HIV/news","HIV positive woman marries twice, kills first husband with the help of second
23 Feb 2018In a sensational incident from Bhadohi district of Uttar Pradesh, an HIV infected woman (name withheld to protect identity) has been arrested for conspiring with her second husband to kill her first husband.","https://timesofindia.indiatimes.com/india/hiv-positive-women-marries-twice-kills-first-husband-with-the-help-of-second/articleshow/63043159.cms","15","https://timesofindia.indiatimes.com/topic/HIV/news/15","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543754816-1015","https://timesofindia.indiatimes.com/topic/HIV/news","NHRC notice to UP over HIV spreading among jail inmates
08 Mar 2018Taking suo motu cognizance of media reports that several prisoners have been detected with HIV over the past few months at district jails in the state, the National Human Rights Commission (NHRC) on Wednesday issued notice to the chief secretary and inspector general (prisons) of Uttar Pradesh seeking detailed reports in the matter within six weeks.","https://timesofindia.indiatimes.com/city/bareilly/nhrc-notice-to-up-over-hiv-spreading-among-jail-inmates/articleshow/63222152.cms","15","https://timesofindia.indiatimes.com/topic/HIV/news/15","","","","Ambedkar portrait must in all UP govt schools, colleges"
"1543754969-1154","https://timesofindia.indiatimes.com/topic/HIV/news","Inmate of Agra district jail with HIV infection dies
11 Mar 2018A 76-year-old inmate at the district jail here having HIV infection died on Friday evening","https://timesofindia.indiatimes.com/city/agra/inmate-of-agra-district-jail-with-hiv-infection-dies/articleshow/63249486.cms","14","https://timesofindia.indiatimes.com/topic/HIV/news/14","","","","Inmate of Agra district jail with HIV infection dies"
"1543755354-1371","https://timesofindia.indiatimes.com/topic/HIV/news","More horror hubs: Rehab home inmates cry torture
18 Jun 2018","https://timesofindia.indiatimes.com/city/hyderabad/more-horror-hubs-rehab-home-inmates-cry-torture/articleshow/64627110.cms","12","https://timesofindia.indiatimes.com/topic/HIV/news/12","","","","Rain to make comeback in Hyderabad on June 22: IMD"
